id
https://openalex.org/W2077807571
https://openalex.org/W4238112826
https://openalex.org/W4245881258
https://openalex.org/W4248296064
https://openalex.org/W3123802184
https://openalex.org/W2077264262
https://openalex.org/W2018273188
https://openalex.org/W4254663854
https://openalex.org/W2797883299
https://openalex.org/W4235384423
https://openalex.org/W3123474753
https://openalex.org/W4231374020
https://openalex.org/W3015441824
https://openalex.org/W4231496750
https://openalex.org/W4242478256
https://openalex.org/W2163759054
https://openalex.org/W2062433447
https://openalex.org/W2330693003
https://openalex.org/W2262253742
https://openalex.org/W2492585380
https://openalex.org/W1897749772
https://openalex.org/W2035523006
https://openalex.org/W2041757474
https://openalex.org/W4248627441
https://openalex.org/W4210453363
https://openalex.org/W2074936067
https://openalex.org/W2113593154
https://openalex.org/W2147166649
https://openalex.org/W2797576829
https://openalex.org/W4232704784
https://openalex.org/W2309366868
https://openalex.org/W4300758814
https://openalex.org/W345302888
https://openalex.org/W2561377634
https://openalex.org/W2120716811
https://openalex.org/W4229900378
https://openalex.org/W4212837866
https://openalex.org/W2047947387
https://openalex.org/W2096307221
https://openalex.org/W2020631595
